10681,,-0.002
,,-0.001
01:Graph01,,-0.002
mm,,0.000
,,0.000
,,-0.001
,,-0.002
,,-0.003
,,0.000
,,-0.001
,,-0.002
,,-0.001
,,-0.001
,,-0.001
,,-0.001
,,-0.001
,,-0.002
,,-0.003
,,-0.002
,,-0.001
,,-0.002
,,-0.002
,,-0.001
,,-0.001
,,-0.003
,,-0.002
,,-0.002
,,-0.003
,,-0.002
,,-0.001
,,-0.003
,,-0.002
,,-0.002
,,0.000
,,-0.001
,,-0.003
,,-0.002
,,-0.002
,,-0.002
,,-0.001
,,-0.001
,,-0.003
,,-0.001
,,-0.002
,,-0.003
,,-0.002
,,-0.002
,,-0.001
,,-0.003
,,-0.002
,,-0.001
,,-0.001
,,-0.001
,,-0.001
,,0.000
,,-0.002
,,-0.003
,,-0.002
,,0.000
,,-0.002
,,-0.004
,,0.000
,,-0.003
,,-0.001
,,-0.003
,,-0.002
,,-0.001
,,-0.002
,,-0.001
,,-0.002
,,0.000
,,-0.001
,,-0.001
,,-0.003
,,-0.001
,,-0.002
,,-0.003
,,-0.002
,,-0.003
,,-0.002
,,-0.001
,,-0.002
,,0.001
,,-0.002
,,-0.002
,,-0.003
,,-0.003
,,-0.002
,,-0.001
,,-0.002
,,-0.001
,,-0.001
,,-0.002
,,-0.001
,,-0.003
,,-0.004
,,-0.002
,,-0.002
,,-0.003
,,-0.002
,,-0.003
,,-0.002
,,-0.002
,,-0.002
,,-0.001
,,-0.003
,,-0.002
,,-0.002
,,-0.002
,,-0.001
,,-0.002
,,-0.003
,,-0.003
,,-0.002
,,-0.002
,,-0.002
,,-0.002
,,-0.002
,,-0.001
,,-0.002
,,-0.002
,,-0.002
,,-0.002
,,-0.002
,,-0.002
,,-0.002
,,-0.002
,,-0.002
,,-0.002
,,-0.001
,,-0.001
,,-0.001
,,-0.002
,,-0.002
,,-0.001
,,-0.002
,,-0.003
,,-0.002
,,-0.001
,,-0.002
,,-0.002
,,-0.003
,,-0.003
,,-0.002
,,-0.003
,,-0.002
,,-0.003
,,-0.001
,,-0.002
,,-0.002
,,-0.002
,,-0.002
,,-0.002
,,-0.002
,,-0.002
,,-0.002
,,-0.003
,,-0.003
,,-0.001
,,-0.001
,,-0.001
,,-0.004
,,-0.001
,,-0.002
,,-0.002
,,-0.002
,,-0.003
,,-0.003
,,-0.003
,,-0.003
,,-0.002
,,-0.002
,,-0.002
,,-0.004
,,-0.005
,,-0.003
,,-0.003
,,-0.002
,,-0.001
,,-0.003
,,-0.002
,,-0.001
,,-0.001
,,-0.002
,,-0.002
,,-0.002
,,-0.004
,,-0.002
,,-0.004
,,-0.003
,,-0.002
,,-0.003
,,-0.002
,,-0.002
,,-0.002
,,-0.002
,,-0.003
,,-0.002
,,-0.003
,,-0.002
,,-0.001
,,-0.003
,,-0.002
,,-0.001
,,-0.003
,,-0.003
,,-0.004
,,-0.003
,,-0.003
,,-0.003
,,-0.003
,,-0.002
,,-0.003
,,-0.003
,,-0.003
,,-0.002
,,-0.003
,,-0.002
,,-0.004
,,-0.003
,,-0.003
,,-0.002
,,-0.003
,,-0.004
,,-0.003
,,-0.003
,,-0.002
,,-0.002
,,-0.002
,,-0.005
,,-0.003
,,-0.003
,,-0.003
,,-0.002
,,-0.003
,,-0.002
,,-0.004
,,-0.004
,,-0.003
,,-0.003
,,-0.003
,,-0.003
,,-0.004
,,-0.002
,,-0.002
,,0.000
,,-0.003
,,-0.002
,,-0.003
,,-0.001
,,-0.004
,,-0.004
,,-0.001
,,-0.003
,,-0.003
,,-0.001
,,-0.003
,,-0.003
,,-0.002
,,-0.002
,,-0.001
,,-0.002
,,-0.002
,,-0.004
,,-0.002
,,-0.001
,,-0.001
,,0.000
,,0.000
,,0.002
,,0.004
,,0.008
,,0.009
,,0.014
,,0.023
,,0.044
,,0.071
,,0.118
,,0.195
,,0.288
,,0.413
,,0.504
,,0.546
,,0.614
,,0.676
,,0.721
,,0.755
,,0.781
,,0.803
,,0.824
,,0.842
,,0.850
,,0.861
,,0.873
,,0.886
,,0.897
,,0.905
,,0.908
,,0.910
,,0.913
,,0.913
,,0.914
,,0.912
,,0.914
,,0.914
,,0.916
,,0.917
,,0.917
,,0.918
,,0.918
,,0.921
,,0.919
,,0.920
,,0.921
,,0.920
,,0.922
,,0.922
,,0.922
,,0.920
,,0.922
,,0.921
,,0.923
,,0.922
,,0.922
,,0.921
,,0.920
,,0.919
,,0.918
,,0.917
,,0.915
,,0.912
,,0.910
,,0.904
,,0.901
,,0.890
,,0.883
,,0.876
,,0.865
,,0.855
