5.07,0.0063758
5.08,0.031994
5.06,0.046009
5.1,0.060507
5.12,0.086979
5.13,0.10348
5.13,0.11805
5.15,0.13239
5.18,0.14597
5.2,0.15986
5.2,0.17404
5.22,0.18901
5.22,0.20389
5.22,0.22295
5.25,0.23735
5.29,0.38113
5.28,0.40204
5.29,0.41466
5.32,0.42907
5.33,0.44574
5.35,0.46171
5.42,0.47417
5.37,0.48855
5.39,0.503
5.4,0.51733
5.41,0.5312
5.44,0.54396
5.45,0.55766
5.44,0.5719
5.47,0.58492
5.49,0.6016
5.51,0.61494
5.51,0.62886
5.54,0.64262
5.54,0.65639
5.55,0.66848
5.54,0.6832
5.57,0.69548
5.59,0.71287
5.6,0.72877
5.6,0.74104
5.62,0.76012
5.62,0.77244
5.66,0.78619
5.66,0.80117
5.63,0.81415
5.67,0.83284
5.68,0.84498
5.7,0.85872
5.72,0.87388
5.69,0.88603
5.74,0.90142
5.74,0.9135
5.75,0.9272
5.73,0.94149
5.75,0.95438
5.78,0.97208
5.77,0.98456
5.77,1.0048
5.79,1.0175
5.79,1.0314
5.81,1.0458
5.83,1.0588
5.83,1.0759
5.85,1.0887
5.84,1.1023
5.83,1.1171
5.86,1.1299
5.88,1.1466
5.84,1.1595
5.87,1.1752
5.89,1.1877
5.89,1.2023
5.92,1.2174
5.89,1.2298
5.92,1.2449
5.91,1.2573
5.91,1.2751
5.93,1.2877
5.9,1.3018
5.94,1.3162
5.94,1.3283
5.95,1.3421
5.95,1.3551
5.96,1.374
5.96,1.387
5.95,1.4019
5.97,1.4168
5.96,1.4289
5.97,1.4426
5.97,1.4548
5.98,1.4683
5.96,1.4827
5.98,1.4949
5.95,1.5102
5.95,1.5227
5.98,1.5363
6.02,1.5517
5.98,1.5655
5.99,1.5798
5.99,1.592
5.98,1.6117
5.96,1.6245
6,1.6383
5.98,1.6526
5.97,1.6652
5.97,1.6802
5.98,1.6923
5.97,1.7073
5.98,1.72
6,1.7378
5.98,1.7501
5.97,1.7641
5.94,1.7787
5.96,1.7911
5.97,1.8073
5.96,1.8194
5.93,1.8335
5.97,1.8478
5.95,1.8607
5.95,1.875
5.97,1.8878
5.95,1.9026
5.95,1.9169
5.94,1.929
5.95,1.9436
5.9,1.9564
5.94,1.9726
5.92,1.9865
5.91,1.999
5.87,2.0135
5.89,2.0258
5.9,2.0395
5.9,2.0543
5.9,2.0666
5.87,2.0826
5.87,2.0952
5.9,2.1138
5.86,2.1273
5.82,2.1465
5.83,2.1597
5.83,2.1769
5.82,2.189
5.8,2.2026
5.8,2.2168
5.78,2.229
5.79,2.2439
5.78,2.2575
5.79,2.2767
5.75,2.2889
5.75,2.3032
5.74,2.3175
5.72,2.3296
5.7,2.3433
5.72,2.3554
5.68,2.3691
5.71,2.3835
5.66,2.3957
5.63,2.4098
5.6,2.4219
5.61,2.4404
5.59,2.453
5.58,2.4717
5.57,2.4846
5.56,2.5025
5.55,2.5159
5.52,2.5298
5.5,2.5437
5.48,2.5558
5.48,2.5706
5.46,2.5828
5.44,2.6013
5.42,2.6134
5.41,2.6272
5.37,2.6425
5.36,2.6556
5.34,2.6695
5.32,2.6822
5.31,2.7007
5.28,2.7131
5.27,2.7271
5.25,2.742
5.25,2.7541
5.22,2.7678
5.21,2.78
5.19,2.7944
5.16,2.8128
5.13,2.8252
5.13,2.8416
5.11,2.8536
5.09,2.8723
5.08,2.8843
5.02,2.8978
5.03,2.9117
5.01,2.9238
4.99,2.9377
4.99,2.9508
4.92,2.9655
4.94,2.9792
4.93,2.9914
4.91,3.0063
4.87,3.0192
4.87,3.0347
4.84,3.0485
4.82,3.0627
4.8,3.0773
4.8,3.0901
4.8,3.104
4.76,3.1162
4.73,3.1341
4.74,3.1469
4.71,3.1607
4.7,3.1758
4.7,3.188
4.68,3.202
4.67,3.2147
4.63,3.2291
4.64,3.2437
4.62,3.2558
4.6,3.2707
4.59,3.2835
4.56,3.3004
4.56,3.3125
4.53,3.3263
4.52,3.3405
4.51,3.3536
4.5,3.3676
4.5,3.3811
4.49,3.3973
4.46,3.4112
4.46,3.4234
4.44,3.438
4.43,3.4501
4.4,3.4692
4.39,3.482
4.38,3.5029
4.35,3.5155
4.35,3.5299
4.35,3.5438
4.33,3.5568
4.32,3.5709
4.31,3.5838
4.3,3.5983
4.29,3.6126
4.26,3.6247
4.25,3.6387
4.26,3.6508
4.24,3.6687
4.24,3.6825
4.22,3.6964
4.2,3.7103
4.22,3.7234
4.18,3.739
4.19,3.7523
4.17,3.7696
4.16,3.7844
4.16,3.8032
4.17,3.8163
4.14,3.8313
4.12,3.8454
4.11,3.8584
4.09,3.8727
4.1,3.8848
4.11,3.9018
4.11,3.9149
4.08,3.9285
4.06,3.9425
4.07,3.955
4.08,3.969
4.04,3.9814
4.05,3.9999
4.03,4.0126
4.05,4.0276
4.04,4.0426
4.07,4.0547
4.03,4.0686
4.03,4.0808
4.03,4.0956
4.03,4.1105
4.01,4.1241
4.02,4.138
4.02,4.1503
4.02,4.1641
4,4.1781
3.99,4.1902
4,4.2043
3.98,4.2165
4.03,4.2306
3.98,4.2446
3.97,4.2567
3.98,4.2733
3.99,4.2858
3.98,4.3041
3.99,4.3169
4.02,4.3335
3.99,4.3475
3.98,4.36
3.98,4.3755
3.98,4.3879
4,4.403
3.96,4.417
4,4.4295
3.98,4.4431
3.98,4.4558
3.97,4.4722
3.98,4.4895
3.99,4.5056
3.99,4.5177
3.98,4.5323
3.97,4.5475
3.99,4.5643
4.01,4.5779
4,4.5911
4,4.61
3.98,4.6224
4,4.641
4.01,4.6539
4.01,4.6728
4.03,4.6849
4.01,4.6989
4.04,4.7137
4.03,4.726
4.01,4.7407
4.03,4.7528
4.04,4.7691
4.03,4.7816
4.04,4.7953
4.04,4.8094
4.05,4.8215
4.06,4.8353
4.06,4.8474
4.04,4.8648
4.08,4.8783
4.08,4.8923
4.09,4.9071
4.1,4.9193
4.14,4.9329
4.11,4.9451
4.13,4.9591
4.14,4.973
4.13,4.9851
4.15,4.9989
4.16,5.011
4.17,5.0259
4.2,5.0404
4.2,5.0526
4.21,5.0667
4.21,5.0789
4.22,5.0946
4.25,5.1087
4.25,5.1209
4.26,5.1367
4.29,5.1496
4.28,5.1682
4.31,5.1804
4.33,5.1944
4.33,5.2087
4.36,5.2213
4.37,5.2349
4.39,5.2472
4.4,5.2651
4.41,5.2773
4.44,5.2911
4.46,5.3051
4.48,5.3173
4.48,5.3311
4.5,5.344
4.51,5.358
4.54,5.3729
4.56,5.3849
4.56,5.4008
